name,address,year
"Tan, Edwin T.","Univ Calif Irvine, Ctr Adv Pediat Hlth, Dept Anesthesiol & Perioperat Care, Orange, CA 92868 USA",2011
"Xu, Yan","Korea Natl Univ Educ, Dept Educ Technol, Seoul, South Korea",2011
"Kang, HyunSook","Kyung Hee Univ, Coll Nursing Sci, Seoul 130701, South Korea",2011
"Chang, Ming-Mei","SUNY Coll Geneseo, Dept Biol, Geneseo, NY 14454 USA",2011
"Wang, Ying Grace","Univ Auckland, Ctr Med & Hlth Sci Educ, Auckland 1, New Zealand",2011
"Zhao, Yipin Jessica","Univ Auckland, Ctr Med & Hlth Sci Educ, Auckland 1, New Zealand",2011
"Huang, Grace C.","Beth Israel Deaconess Med Ctr, Shapiro Inst Educ & Res, Boston, MA 02215 USA",2011
"Wan, Wan","Univ York, Dept Educ, York YO10 5DD, N Yorkshire, England",2011
"Li, Miao","N China Inst Sci & Technol, Dept Foreign Language, Sanhe City, Hebei Province, Peoples R China",2011
"Lu, Chris","Athabasca Univ, Sch Comp & Informat Syst, 1 Univ Dr, Athabasca, AB T9S 3A3, Canada",2011
"Chang, Maiga","Athabasca Univ, Sch Comp & Informat Syst, 1 Univ Dr, Athabasca, AB T9S 3A3, Canada",2011
"Chu, Huijung","KRIVET, Seoul, South Korea",2011
"Tan, Joyce Beiyu","Flinders Univ S Australia, Sch Educ, Adelaide, SA 5001, Australia",2011
"Li, Xiaoming","Wayne State Univ, Carman & Ann Adams Dept Pediat, Prevent Res Ctr, Sch Med, Detroit, MI 48201 USA",2011
"Zhang, Liying","Wayne State Univ, Carman & Ann Adams Dept Pediat, Prevent Res Ctr, Sch Med, Detroit, MI 48201 USA",2011
"Zhao, Qun","Wayne State Univ, Carman & Ann Adams Dept Pediat, Prevent Res Ctr, Sch Med, Detroit, MI 48201 USA",2011
"Yan, Norman D.","York Univ, Biol, Toronto, ON, Canada",2011
"Zhu, Yu","Univ Kent, Sch Econ, Canterbury CT2 7NZ, Kent, England",2011
"Kang, Se Won","Ajou Univ, Coll Nursing, Suwon 443749, South Korea",2011
"An, Minjeong","Univ Maryland, Sch Nursing, Baltimore, MD 21201 USA",2011
"Chen, Ruth P.","McMaster Univ, Fac Hlth Sci, Hamilton, ON L8N 3Z5, Canada",2011
"Zhang, H.","Amer Soc Human Genet, Bethesda, MD 20814 USA",2011
"An, Heejung","William Paterson Univ, Wayne, NJ USA",2011
"Zhang, Jin","Roseman Univ Hlth Sci, South Jordan, UT USA",2011
"Chen, Candice","George Washington Univ, Sch Med & Hlth Sci, Washington, DC 20052 USA",2011
"Dai, David Yun","SUNY Albany, Educ Psychol & Methodol ED233, Albany, NY 12222 USA",2011
"Xiang, W.","Univ So Queensland, Fac Engn & Surveying, Toowoomba, Qld 4350, Australia",2011
"Jiang, Hong","Univ Nebraska, Dept Comp Sci & Engn, Lincoln, NE 68588 USA",2011
"Wu, Hsu-Pai","Univ Texas Austin, Austin, TX 78712 USA",2011
"Kang, Jeong Hee","Chonbuk Natl Univ, Coll Nursing, Jeonju 561712, Jeonbuk, South Korea",2011
"Yu, Su Jeong","Sangji Univ, Wonju, South Korea",2011
"Dai, David Yun","SUNY Albany, Dept Educ & Counseling Psychol, Albany, NY 12222 USA",2011
"Tang, Andrew","Univ Arizona, Dept Surg, Tucson, AZ USA",2011
"Wu, Shu-Ling","Univ Hawaii Manoa, Dept E Asian Languages & Literatures, Honolulu, HI 96822 USA",2011
"Song, K. J.","Seoul Natl Univ Hosp, Seoul 110744, South Korea",2011
"Cheng, Rui","Nazareth Coll, 4245 East Ave, Rochester, NY 14618 USA",2011
"An, L. C.","Univ Michigan, Sch Med, Dept Med, Ann Arbor, MI 48109 USA",2011
"Wang, Victor C. X.","Calif State Univ Long Beach, Long Beach, CA 90840 USA",2011
"Jiang, Fuming","Curtin Univ, Perth, WA, Australia",2011
"Jin, Seung-A Annie","Boston Coll, Dept Commun, Chestnut Hill, MA 02467 USA",2011
"Zha, Qiang","York Univ, Fac Educ, Toronto, ON M3J 2R7, Canada",2011
"Wang, Ning","Widener Univ, Ctr Educ, Chester, PA 19013 USA",2011
"Xu, Xiaoying","Univ S Florida, Dept Chem, Tampa, FL 33620 USA",2011
"Han, Amy","Ctr Linguist Ateneo, Via Martini della Liberta 8, I-35137 Padua, Italy",2011
"Kang, Hyunchang","Indiana Univ Purdue Univ, Indiana Univ Sch Educ, Indianapolis, IN 46202 USA",2011
"Chang, Mitchell J.","Univ Calif Los Angeles, Los Angeles, CA 90095 USA",2011
"Jing, Lei","Univ Aizu, Sch Engn & Comp Sci, Aizu Wakamatsu 9658580, Japan",2011
"Cheng, Zixue","Univ Aizu, Sch Engn & Comp Sci, Aizu Wakamatsu 9658580, Japan",2011
"Wang, Junbo","Univ Aizu, Grad Sch Comp Sci & Engn, Aizu Wakamatsu 9658580, Japan",2011
"Hong, Ji-Seong","Seoul Natl Univ, Ctr Teaching & Learning, Seoul 151742, South Korea",2011
"Lu, Xiaofei","Penn State Univ, University Pk, PA 16802 USA",2011
"Zhang, James","Univ Florida, Dept Tourism Recreat & Sport Management, Gainesville, FL USA",2011
"Chen, Yinong","Arizona State Univ, Sch Comp Informat & Decis Syst Engn, Tempe, AZ 85287 USA",2011
"Li, Wu","Arizona State Univ, Dept Comp Sci & Engn, Tempe, AZ 85287 USA",2011
"He, Ye","Univ N Carolina, Greensboro, NC 27412 USA",2011
"Li, Sharon X.","Univ Toronto, Toronto, ON, Canada",2011
"Ye, Lei","Utah State Univ, Logan, UT 84322 USA",2011
"Li, Cheng-Hsien","Michigan State Univ, Dept Counseling Educ Psychol & Special Educ, Coll Educ, E Lansing, MI 48824 USA",2011
"Nie, Ming","Univ Leicester, Beyond Distance Res Alliance, Leicester, Leics, England",2011
"Lan, Carol Ong Teck","UiTM Shah Alam, Acad Language Studies, Shah Alam, Selangor, Malaysia",2011
"Lin, Ching-Hui","Indiana Univ Purdue Univ, Indianapolis, IN 46202 USA",2011
"Wang, Ting","Univ Canberra, Fac Educ, Canberra, ACT 2601, Australia",2011
"Rao, Deepa","Univ S Australia, Sch Pharm & Med Sci, Adelaide, SA 5000, Australia",2011
"You, JeongAe","Chung Ang Univ, Seoul, South Korea",2011
"Chang, Amy","Amer Soc Microbiol, 1752 N St NW, Washington, DC 20036 USA",2011
"Lang, James C.","Univ Toronto, Ontario Inst Studies Educ, Dept Theory & Policy Studies, 105 Sunset Blvd, Thornbury, ON N0H 2P0, Canada",2011
"Zhou, Lianxi","Brock Univ, Fac Business, Dept Mkt Int Business & Strategy, Hamilton, ON, Canada",2011
"Chang, Shine","Univ Texas MD Anderson Canc Ctr, Dept Epidemiol, Houston, TX 77230 USA",2011
"Long, G.","Univ Nottingham, Dept Civil Engn, Nottingham NG7 2RD, England",2011
"Chen, Richard","Univ Melbourne, Fac Business & Econ, Melbourne, Vic, Australia",2011
"Zhu, Weimo","Univ Illinois, Dept Kinesiol & Community Hlth, Freer Hall,906 S Goodwin Ave, Urbana, IL 61801 USA",2011
"Guo, Shibao","Univ Calgary, Fac Educ, Calgary, AB, Canada",2011
"Zhang, Kehua","Assoc Amer Med Coll, Washington, DC USA",2011
"Chen, Qianyi","Univ Pittsburgh, Off Admiss & Financial Aid, Pittsburgh, PA 15260 USA",2011
"He, Xueqin","Texas State Univ San Marcos, Dept Geog, San Marcos, TX 78666 USA",2011
"Hong, Ting","Texas State Univ San Marcos, Dept Geog, San Marcos, TX 78666 USA",2011
"Zhou, Hong","Arkansas State Univ, Dept Math & Stat, State Univ, AR 72467 USA",2011
"Chen, Jie-Qi","Erickson Inst Early Childhood Dev, Grad Sch Child Dev, 451 North LaSale St, Chicago, IL 60654 USA",2011
"Wang, Jin","Kennesaw State Univ, Kennesaw, GA 30144 USA",2011
"Zhu, Shanjiang","Univ Minnesota, Dept Civil Engn, Minneapolis, MN 55455 USA",2011
"Xie, Feng","Metropolitan Washington Council Govt, Natl Capital Reg Transportat Planning Board, Washington, DC 20002 USA",2011
"Yu, Halida","Univ Teknol MARA, Fac Informat Management, Shah Alam, Malaysia",2011
"Gao, Ping","Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore",2011
"Le, Trang M.","Seattle Pacific Univ, Dept Chem, Seattle, WA 98119 USA",2011
"Yu, Shirley L.","Univ Houston, Dept Educ Psychol, Houston, TX 77204 USA",2011
"Huang, Ju Chuan","SUNY Buffalo, Buffalo, NY 14260 USA",2011
"Shi, Zihan","Univ Victoria, Melbourne, Vic, Australia",2011
"Yang, Minji","Univ Maryland, Dept Counseling & Personnel Serv, College Pk, MD 20742 USA",2011
"Hui, Kayi","Univ Maryland, Dept Counseling & Personnel Serv, College Pk, MD 20742 USA",2011
"Sun, Jing-Ping","Univ Toronto, Ontario Inst Studies Educ, 252 Bloor St West, Toronto, ON M5S 1V6, Canada",2011
"Chang, Shine","Univ Texas MD Anderson Canc Ctr, Dept Epidemiol, Div Canc Prevent & Populat Sci, Houston, TX 77030 USA",2011
"Li, Dennis H.","Univ Texas Houston, Sch Publ Hlth, Div Hlth Promot & Behav Sci, Houston, TX USA",2011
"Yang, Minwha","Kookmin Univ, Seoul 136702, South Korea",2011
"Li, Linda Y.","Univ Canberra, Canberra, ACT 2601, Australia",2011
"Long, Caroline","Univ Pretoria, Ctr Evaluat & Assessment, Pretoria, South Africa",2011
"Sima, Karel","Ctr Higher Educ Studies, Prague, Czech Republic",2011
"Deng, Feng","Nanyang Technol Univ, Natl Inst Educ, Singapore 637616, Singapore",2011
"Chen, Der-Thanq","Nanyang Technol Univ, Natl Inst Educ, Singapore 637616, Singapore",2011
"Bai, Li","Queensland Univ Technol, Fac Educ, Brisbane, Qld 4001, Australia",2011
"Fang, Hong-Bin","Univ Maryland, Sch Med, Marlene & Stewart Greenebaum Canc Ctr, Baltimore, MD 21201 USA",2011
"Fang, Hong-Bin","Univ Maryland, Sch Med, Dept Epidemiol & Publ Hlth, Baltimore, MD 21201 USA",2011
"Lei, Pui-Wa","Penn State Univ, Dept Educ Psychol Sch Psychol & Special Educ, University Pk, PA 16802 USA",2011
"Guo, Zixiu","Univ New S Wales, Sch Informat Management & Technol, Sydney, NSW 2052, Australia",2011
"Kang, Hosun","Michigan State Univ, Dept Teacher Educ, E Lansing, MI 48824 USA",2011
"Tan, Jennifer Pei Ling","Int Baccalaureate, Singapore, Singapore",2011
"Wu, Jason","Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA",2011
"Tang, Derek H.","Univ Arizona, Coll Pharm, Dept Pharm Practice & Sci, Tucson, AZ 85721 USA",2011
"Liu, Amy","Univ Calif Los Angeles, Los Angeles, CA 90095 USA",2011
"Qian, Xiaoyu","Univ Delaware, Sch Educ, Newark, DE 19716 USA",2011
"Li, Linda Y.","Univ Canberra, Acad Skills Ctr, Canberra, ACT, Australia",2011
"Li, Linda Y.","Univ Arizona, Tucson, AZ 85721 USA",2011
"Li, Wenling","Trident Univ Int, Coll Educ, Cypress, CA USA",2011
"Zhang, Lawrence Jun","Univ Auckland, English & Literacy Educ, Auckland, New Zealand",2011
"Kong, David","Monash Univ, Fac Pharm & Pharmaceut Sci, Dept Pharm Practice, 381 Royal Parade, Parkville, Vic 3052, Australia",2011
"Tu, Yuxin","Univ Toronto, Dept Theory & Policy Studies Educ, Toronto, ON M5S 1V6, Canada",2011
"Shi, Ling","Univ British Columbia, Vancouver, BC V5Z 1M9, Canada",2011
"Huang, Futao","Hiroshima Univ, Res Inst Higher Educ, Higashihiroshima 7398512, Japan",2011
"Chen, Zan","Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore",2011
"Tan, A.","Alabama A&M Univ, Dept Phys, Normal, AL 35762 USA",2011
"Peng, Kaiping","Univ Calif Berkeley, Dept Psychol, Berkeley, CA 94720 USA",2011
"Li, Siyu","Univ Pittsburgh, Dept Stat, Pittsburgh, PA 15260 USA",2011
"Liu, Ying","Shenyang Normal Univ, Coll Chem & Life Sci, Shenyang 110034, Peoples R China",2011
"Liu, Yue","Shenyang Normal Univ, Coll Chem & Life Sci, Shenyang 110034, Peoples R China",2011
"Liu, Bihui","Wabash Coll, Crawfordsville, IN 47933 USA",2011
"Lai, Chun","Univ Hong Kong, Fac Educ, Hong Kong, Hong Kong",2011
"Zhao, Yong","1215 Univ Oregon, Eugene, OR 97403 USA",2011
"Wang, Jiawen","Univ Detroit Mercy, Detroit, MI 48221 USA",2011
"Hui, KaWai","Univ Wisconsin, Dept Chem, La Crosse, WI 54601 USA",2011
"Lin, Lijia","Arizona State Univ, Div Adv Studies Learning Technol & Psychol Educ, Tempe, AZ 85287 USA",2011
"Lai, Loi Lei","City Univ London, Energy Syst Grp, London EC1V 0HB, England",2011
"Chang, ChenWei","Univ Calif Los Angeles, Grad Sch Educ & Informat Studies, Los Angeles, CA 90095 USA",2011
"Liu, Amy","Univ Calif Los Angeles, Grad Sch Educ & Informat Studies, Los Angeles, CA 90095 USA",2011
"Hu, Xiaolin C.","Johns Hopkins Univ, Continuing Educ, Baltimore, MD 21218 USA",2011
"Yang, Yan","Univ Texas Brownsville, Dept Educ Psychol & Leadership Studies, Brownsville, TX 78520 USA",2011
"Lin, Lin","Univ North Texas, 3940 N Elm St,Discovery Pk G150, Denton, TX 76207 USA",2011
"Rao, Kavita","Univ Hawaii Manoa, Dept Special Educ, Honolulu, HI 96822 USA",2011
"Wang, Xiaoyan","Hong Kong Baptist Univ, CHTL, Kowloon Tong, Hong Kong",2011
"Zheng, Yu","Iowa State Univ, Dept Human Dev & Family Studies, 4380 Palmer,Suite 2360, Ames, IA 50011 USA",2011
"Zhang, B.","Nanyang Technol Univ, Learning Sci Lab, Natl Inst Educ, Singapore 637616, Singapore",2011
"Chen, W.","Nanyang Technol Univ, Learning Sci Lab, Natl Inst Educ, Singapore 637616, Singapore",2011
"Hua, Tan Kim","Univ Kebangsaan Malaysia, Fac Social Sci & Humanities, Sch Language Studies & Linguist, Bangi, Malaysia",2011
"Wang, Yuping","Griffith Univ, Chinese Language, Nathan, Qld, Australia",2011
"Lin, Lin","Univ N Texas, Coll Informat, Dept Learning Technol, Denton, TX 76207 USA",2011
"Deng, Mario C.","UCLA, David Geffen Sch Med, Los Angeles, CA 90095 USA",2011
"Liu, Laura B.","Univ San Diego, Philosoph & Multicultural Fdn Educ, San Diego, CA 92110 USA",2011
"Song, Hae-Deok","Chung Ang Univ, Dept Educ, Seoul 156756, South Korea",2011
"Liu, Chao-Yueh","SUNY Albany, Dept Publ Adm & Policy, Albany, NY 12222 USA",2011
"Liu, Shaoshan","Univ Calif Irvine, Dept Elect Engn & Comp Sci, Irvine, CA 92697 USA",2011
"Cheng, Baoyan","Univ Hawaii, Coll Educ, Honolulu, HI 96822 USA",2011
"Ha, Eun-Jeong","Kent State Univ, Kent, OH 44242 USA",2011
"Fang, Ning","Utah State Univ, Dept Engn & Technol Educ, Coll Engn, Logan, UT 84322 USA",2011
"Zha, Shenghua","James Madison Univ, MSC 4602, Harrisonburg, VA 22802 USA",2011
"Liu, Yucheng","Univ Louisville, Louisville, LA 70504 USA",2011
"Zhang, Xiaorong","Savannah State Univ, Dept Nat Sci, Savannah, GA 31404 USA",2011
"Pan, Tianshu","NCS Pearson Inc, San Antonio, TX 78259 USA",2011
"Lin, Shu-Hwa","Univ Hawaii, APDM Area, Dept Family & Consumer Sci, Honolulu, HI 96822 USA",2011
"Xu, Di","Columbia Univ, Community Coll Res Ctr, Teachers Coll, New York, NY 10027 USA",2011
"Zhang, Leaf' Yi","Iowa State Univ, Dept Educ Leadership & Policy Studies, Ames, IA 50011 USA",2011
"Zhang, Leaf' Yi","Iowa State Univ, Off Community Coll Res & Policy OCCRP, Ames, IA 50011 USA",2011
"Tong, Taryn L.","Mt Holyoke Coll, Psychol & Educ, S Hadley, MA 01075 USA",2011
"Wang, Le","Univ New Hampshire, Dept Econ, Durham, NH 03824 USA",2011
"Zhang, Jie","SUNY Coll Brockport, Brockport, NY 14420 USA",2011
"Cheng, Ming","Univ Brighton, Ctr Learning & Teaching, Brighton, E Sussex, England",2011
"Wang, Xiaoyan","Univ Toronto, OISE, Toronto, ON, Canada",2011
"Han, Meekyung","San Jose State Univ, Sch Social Work, Coll Appl Sci & Arts, San Jose, CA 95192 USA",2011
"Zhu, Chang","Free Univ Brussels VUB, Dept Educ Sci, Fac Psychol & Educ Sci, Brussels, Belgium",2011
"Ling, Chris D.","Univ Sydney, Sch Chem, Sydney, NSW 2006, Australia",2011
"Wang, Aimin","Miami Univ, Oxford, OH 45056 USA",2011
"Hong, Barbara","Penn State Altoona, Altoona, PA USA",2011
"Zhang, Xiaodong","Westat Corp, Rockville, MD 20850 USA",2011
"Man, Isabela Costinela","Tech Univ Denmark, Ctr Atom Scale Mat Design CAMD, Dept Phys, DK-2800 Lyngby, Denmark",2011
"Chang, Edward C.","Univ Michigan, Dept Psychol, Sch Social Work, Ann Arbor, MI 48109 USA",2011
"Zhang, Zuochen","Univ Windsor, Fac Educ, Windsor, ON, Canada",2011
"Liao, Hsin-Ya","San Francisco State Univ, Dept Counseling, San Francisco, CA USA",2011
"Fang, Linda","Temasek Polytech, 21 Tampines Ave 1, Singapore 529757, Singapore",2011
"Tan, Hock","Temasek Polytech, 21 Tampines Ave 1, Singapore 529757, Singapore",2011
"Tan, Kim","Temasek Polytech, 21 Tampines Ave 1, Singapore 529757, Singapore",2011
"Zhu, Chang","Vrije Univ Brussel, Dept Educ Sci, Pl Laan 2, B-1050 Brussels, Belgium",2011
"Li, Mei","Univ Queensland, Sch Econ, Brisbane, Qld, Australia",2011
"Tang, Kam Ki","Univ Queensland, Sch Econ, Brisbane, Qld, Australia",2011
"Bai, Li","Queensland Univ Technol, Fac Educ, Brisbane, Qld, Australia",2011
"Bai, Haiyan","Univ Cent Florida, Coll Educ, Dept Educ & Human Sci, Orlando, FL 32816 USA",2011
"Lan, William","Texas Tech Univ, Lubbock, TX 79409 USA",2011
"Sun, Jiandong","Queensland Univ Technol, Sch Publ Hlth, Kelvin Grove, Qld 4059, Australia",2011
"Hou, Xiang-yu","Queensland Univ Technol, Sch Publ Hlth, Kelvin Grove, Qld 4059, Australia",2011
"Mo, Elaine","Ctr Appl Special Technol, Wakefield, MA USA",2011
"Jiao, Qun G.","CUNY, New York, NY 10017 USA",2011
"Cheng, Dorothy A.","Univ Calif Irvine, Dept Econ, Irvine, CA 92697 USA",2011
"Zhou, George","Univ Windsor, Fac Educ, Windsor, ON, Canada",2011
"Xu, Judy","Univ Windsor, Fac Educ, Windsor, ON, Canada",2011
"Lang, Kenneth Brandon","Bloomsburg Univ Penn, Dept Sociol Social Work & Criminal Justice, Bloomsburg, PA 17815 USA",2011
"Lang, Patrick T.","Univ Minnesota, Dept Chem, Minneapolis, MN 55455 USA",2011
"Tan, Siow-Hooi","Multimedia Univ, Fac Management, Cyberjaya 63100, Malaysia",2011
"Chong, Lee-Lee","Multimedia Univ, Fac Management, Cyberjaya 63100, Malaysia",2011
"Tan, Siow-Hooi","Econ Unit, Cyberjaya, Malaysia",2011
"Chong, Lee-Lee","Finance Unit, Cyberjaya, Malaysia",2011
"Chang, Ching-Wen","Missouri State Univ, Instruct Media Technol, Springfield, MO 65897 USA",2011
"Chen, Pu-Shih Daniel","Univ N Texas, Dept Counseling & Higher Educ, Denton, TX 76203 USA",2011
"Xu, Yaoying","Virginia Commonwealth Univ, Dept Special Educ & Disabil Policy, Richmond, VA 23284 USA",2011
"Li, Mei","Univ Queensland, Sch Econ, St Lucia, Qld, Australia",2011
"Tang, Kam Ki","Univ Queensland, Sch Econ, St Lucia, Qld, Australia",2011
"Su, Tin Tin","Univ Colorado, Dept Mol Cellular & Dev Biol, Boulder, CO 80309 USA",2011
"Su, Tin Tin","Univ Colorado, Sci Educ Initiat, Boulder, CO 80309 USA",2011
"An, Song A.","Texas A&M Univ, College Stn, TX 77843 USA",2011
"Ma, Tingting","TAMU, Dept Teaching Learning & Culture, College Stn, TX USA",2011
"Hong, Ng Hoon","Natl Inst Educ, Singapore, Singapore",2011
"Zhang, Zheng","Univ Western Ontario, London, ON, Canada",2011
"Li, Dong","Kansas State Univ, Dept Econ, Manhattan, KS 66506 USA",2011
"He, Wu","Old Dominion Univ, Ctr Learning Technol, Norfolk, VA 23529 USA",2011
"Long, Lindsay","McGill Univ, Dept Geog, Montreal, PQ H3A 2K6, Canada",2011
"Wang, Victor C. X.","Florida Atlantic Univ, Boca Raton, FL 33431 USA",2011
"Jin, Byoungho","Univ N Carolina, Dept Consumer Apparel & Retail Studies, Greensboro, NC 27412 USA",2011
"Cao, Huantian","Univ Delaware, Dept Fash & Apparel Studies, Newark, DE 19716 USA",2011
"Kang, Ji Hye","Yonsei Univ, Dept Clothing & Text, Seoul 120749, South Korea",2011
"Liu, Shujie","Univ Southern Mississippi, Hattiesburg, MS 39406 USA",2011
"Meng, Lingqi","Penn State Berks, Reading, PA 19610 USA",2011
"Lin, Xiaoping","Royal Melbourne Hosp, Natl Ageing Res Inst, Prevent & Publ Hlth Div, Melbourne, Vic 3050, Australia",2011
"Yun, Sung","Univ Windsor, Sch Social Work, 401 Sunset Ave, Windsor, ON N9B 3P4, Canada",2011
"Ge, Jun","Stanford Univ, Dept Chem, Stanford, CA 94305 USA",2011
"Deng, Jun","Univ Alberta, Edmonton, AB, Canada",2011
"Zhang, Wei","Univ Leicester, Sch Educ, 162-166 Upper New Walk, Leicester LE7 2HH, Leics, England",2011
"Chang, Gordon C.","Univ Calif San Diego, Ctr Res Educ Equ Assessment & Teaching Excellence, 9500 Gilman Dr MC 0036, La Jolla, CA 92093 USA",2011
"Chang, Gordon C.","Western Illinois Univ, Macomb, IL 61455 USA",2011
"Teng, Wen-Yuan","King Coll, Bristol, TN 37620 USA",2011
"Gao, Hongman","Jackson State Univ, Jackson, MS 39217 USA",2011
"Meng, Christoph","Maastricht Univ, Dept Econ & ROA, POB 616, NL-6200 MD Maastricht, Netherlands",2011
"Ju, Yong Han","Yonsei Univ, Dept Informat Ind Engn, Seoul 120749, South Korea",2011
"Chang, J-M.","Calif State Univ Long Beach, Dept Math & Stat, Long Beach, CA 90840 USA",2011
"Huang, Junsong","Nanyang Technol Univ, Natl Inst Educ, Off Educ Res, Singapore 637616, Singapore",2011
"Hu, Shouping","Florida State Univ, Dept Educ Leadership & Policy Studies, 1210H Stone Bldg, Tallahassee, FL 32306 USA",2011
"Liu, Wallace C.","Calif State Univ Fresno, Dept Informat Syst & Decis Sci, 5245 N Backer Ave MS, Fresno, CA 93740 USA",2011
"Wan, Hayley","Univ Alberta, Dept Chem, Edmonton, AB T6G 2G2, Canada",2011
"Jian, Hua-Li","Oslo Univ Coll, Fac Engn, N-0130 Oslo, Norway",2011
"Chen, Shi-Jie (Gary)","Northern Illinois Univ, Dept Ind & Syst Engn, De Kalb, IL 60115 USA",2011
"Gui, Feng","DNV, Dublin, OH 43017 USA",2011
"Li, Yi","Univ Manitoba, Fac Educ, Dept Curriculum Teaching & Learning, Winnipeg, MB, Canada",2011
"He, Ye","Univ North Carolina Greensboro, Dept Teacher Educ & Higher Educ, POB 26170, Greensboro, NC 27402 USA",2011
"Wen, H. Joseph","Emporia State Univ, Accounting & Informat Syst Dept, Emporia, KS 66801 USA",2011
"Kang, Byungdeok","Handong Global Univ, Sch Counseling Psychol & Social Welf, Pohang, South Korea",2011
"Liu, Yongcan","Univ Exeter, Grad Sch Educ, Exeter EX1 2LU, Devon, England",2011
"Liu, Liqun","Texas A&M Univ, Private Enterprise Res Ctr, College Stn, TX 77843 USA",2011
"Fan, Xitao","Univ Virginia, Curry Sch Educ, Charlottesville, VA 22903 USA",2011
"You, Sukkyung","Hankuk Univ Foreign Studies, Coll Educ, Teacher Educ Program, Seoul, South Korea",2011
"Liu, Lee","Univ Cent Missouri, Dept Geog, Warrensburg, MO 64093 USA",2011
"Sang, James K.","Moi Univ, Dept Educ Management & Policy Studies, Eldoret, Kenya",2011
"Cui, Ying","Univ Alberta, Dept Educ Psychol, Edmonton, AB T6G 2E1, Canada",2011
"Cui, Dan","Univ Alberta, Edmonton, AB, Canada",2011
"Chen, Chia-Ling","Univ Michigan, Ann Arbor, MI 48109 USA",2011
"Yu, Joanna","Univ Southern Calif, Execut Educ Int Publ Policy & Management, Los Angeles, CA 90089 USA",2011
